Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
1049387	0.419726013886	0.0200961615833	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__mexicana
4398233	0.419726013886	0.0200961615833	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__
91890	0.419428425136	0.0201968367943	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thermoamylovorans
1020262	-0.419360731056	0.0202197949863	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
239215	0.419190990069	0.0202774551861	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
130295	-0.419190713353	0.020277549294	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
819455	0.418736415408	0.0204325296835	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
868209	0.417755809345	0.0207703341258	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
538153	0.416524950707	0.0212007435797	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
3498470	0.414685736556	0.0218573291925	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
558862	0.414644214431	0.0218723401007	0.92170530006	1.0	k__Bacteria; p__Chlorobi; c__SJA-28; o__; f__; g__; s__
565318	0.414644214431	0.0218723401007	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__Shimazuella; s__
322927	0.414133254022	0.0220577446071	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4349578	0.414133254022	0.0220577446071	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
251412	0.414133254022	0.0220577446071	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__; s__
253761	0.414133254022	0.0220577446071	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__; s__
737690	0.414133254022	0.0220577446071	0.92170530006	1.0	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__258ds10; f__; g__; s__
204198	0.413963353193	0.0221196749784	0.92170530006	1.0	k__Bacteria; p__OP3; c__koll11; o__; f__; g__; s__
542614	0.413963353193	0.0221196749784	0.92170530006	1.0	k__Bacteria; p__TM6; c__SBRH58; o__; f__; g__; s__
775409	0.412505899447	0.0226567311629	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
815931	0.412205505235	0.0227687227512	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__
61307	0.412054635809	0.0228251377625	0.92170530006	1.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
806581	0.411420730748	0.0230634115334	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
186887	0.41139332059	0.0230737596807	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__; s__
795349	0.410979887467	0.0232302984561	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
156350	0.410057713215	0.0235825541064	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
312295	0.409927100786	0.0236327926784	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
810473	0.409594608132	0.0237610721192	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
560353	0.409239404037	0.0238987341059	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
284813	0.407864155582	0.0244378031982	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
573054	0.407532897291	0.0245691034533	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
585878	0.407219549352	0.0246938273342	0.92170530006	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
530833	-0.406772479914	0.0248726599845	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Microbispora; s__rosea
226487	0.406286355128	0.0250682976823	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
859868	0.405595415659	0.0253484921819	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Gracilibacteraceae; g__; s__
257417	0.405275704085	0.0254789941365	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
821788	-0.405201701567	0.0255092778959	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__
4308332	0.404791778193	0.02567755429	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
253754	-0.404774108438	0.025684827876	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
1106748	0.404743434294	0.0256974585308	0.92170530006	1.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__OPB35; g__; s__
3518313	0.404323696625	0.0258707959782	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__
362406	0.40372884625	0.0261180585396	0.92170530006	1.0	k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__SJA-22; f__; g__; s__
517876	-0.403494959547	0.0262157975267	0.92170530006	1.0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
672776	0.403084150166	0.0263881824186	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1105138	0.40234587586	0.0267002679493	0.92170530006	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
654712	0.402300444446	0.0267195692666	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
1116539	0.401816481321	0.0269258750876	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
1120348	-0.401654169777	0.0269953516533	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
217548	0.401600876066	0.0270181950971	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
247956	0.401523625489	0.0270513347948	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__P2-11E; o__; f__; g__; s__
606670	0.400795209969	0.0273654248784	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
4435517	0.400734918983	0.0273915527067	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__PAUC26f; g__; s__
1110462	-0.398575169051	0.0283407886025	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
1721731	0.398431318264	0.028404937132	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
239185	0.398421251173	0.0284094307824	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
545247	0.398129407485	0.0285399489202	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
3036442	0.397204288921	0.0289568573742	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
89632	-0.397099328387	0.0290044645983	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__
871230	-0.396188795971	0.029420091817	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__AK1AB1_02E; g__; s__
329074	0.396121816307	0.0294508529118	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
248104	0.395775356451	0.0296103791431	0.92170530006	1.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
3110493	-0.395709957826	0.0296405691046	0.92170530006	1.0	k__Bacteria; p__BRC1; c__PRR-11; o__; f__; g__; s__
4418696	0.395526462869	0.0297254073167	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
576689	0.395474677101	0.0297493853737	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
4227568	0.395428267834	0.0297708871207	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
638085	0.395007195396	0.0299665413755	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
207633	0.39371203888	0.030574795678	0.92170530006	1.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
673812	-0.393378020964	0.0307332516377	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
269075	0.39321310141	0.030811729858	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
216224	0.392935417761	0.0309442291518	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
359864	0.392508146527	0.0311489934881	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
1139424	-0.392206547192	0.0312941810601	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__EC1113; o__; f__; g__; s__
610433	-0.392061577691	0.0313641601205	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__
4353222	0.391263596529	0.0317515961639	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__S035; o__; f__; g__; s__
